,index,TF,eRegulon_name,size_name,color_name,size_val,color_val,repressor_activator
1665,CD4 CTL,AHR,AHR_-_(301r),AHR_-_(301r),AHR,0.8546550614313624,0.007381701,repressor
1666,CD4 CTL,AHR,AHR_-_(301r),AHR_-_(301r),AHR,0.8546550614313624,0.007381701,repressor
1667,CD4 CTL,AHR,AHR_-_(301r),AHR_-_(301r),AHR,0.8546550614313624,0.007381701,repressor
1668,CD4 CTL,SPIB,SPIB_-_(479r),SPIB_-_(479r),SPIB,0.8679458570569645,0.0,repressor
1669,CD4 CTL,SPIB,SPIB_-_(479r),SPIB_-_(479r),SPIB,0.8679458570569645,0.0,repressor
1670,CD4 CTL,SPIB,SPIB_-_(479r),SPIB_-_(479r),SPIB,0.8679458570569645,0.0,repressor
1671,CD4 CTL,SPIB,SPIB_-_(479r),SPIB_-_(479r),SPIB,0.8679458570569645,0.0,repressor
1672,CD4 CTL,SPIB,SPIB_+_(712r),SPIB_+_(712r),SPIB,0.0042039969060200365,0.0,activator
1673,CD4 CTL,SPIB,SPIB_+_(712r),SPIB_+_(712r),SPIB,0.0042039969060200365,0.0,activator
1674,CD4 CTL,SPIB,SPIB_+_(712r),SPIB_+_(712r),SPIB,0.0042039969060200365,0.0,activator
1675,CD4 CTL,SPIB,SPIB_+_(712r),SPIB_+_(712r),SPIB,0.0042039969060200365,0.0,activator
1676,CD4 CTL,ETS2,ETS2_-_(50r),ETS2_-_(50r),ETS2,0.6241631994363468,0.0,repressor
1677,CD4 CTL,KLF7,KLF7_+_(52r),KLF7_+_(52r),KLF7,0.017137977257853307,0.47645235,activator
1678,CD4 CTL,IKZF3,IKZF3_extended_-_(807r),IKZF3_extended_-_(807r),IKZF3,0.04744789862138843,0.47717366,repressor
1679,CD4 CTL,IKZF3,IKZF3_extended_-_(807r),IKZF3_extended_-_(807r),IKZF3,0.04744789862138843,0.47717366,repressor
1680,CD4 CTL,IKZF3,IKZF3_extended_-_(807r),IKZF3_extended_-_(807r),IKZF3,0.04744789862138843,0.47717366,repressor
1681,CD4 CTL,IKZF3,IKZF3_extended_-_(807r),IKZF3_extended_-_(807r),IKZF3,0.04744789862138843,0.47717366,repressor
1682,CD4 CTL,IKZF3,IKZF3_extended_+_(308r),IKZF3_extended_+_(308r),IKZF3,0.7782306991509536,0.47717366,activator
1683,CD4 CTL,IKZF3,IKZF3_extended_+_(308r),IKZF3_extended_+_(308r),IKZF3,0.7782306991509536,0.47717366,activator
1684,CD4 CTL,IKZF3,IKZF3_extended_+_(308r),IKZF3_extended_+_(308r),IKZF3,0.7782306991509536,0.47717366,activator
1685,CD4 CTL,IKZF3,IKZF3_extended_+_(308r),IKZF3_extended_+_(308r),IKZF3,0.7782306991509536,0.47717366,activator
1686,CD4 CTL,MEF2A,MEF2A_-_(13r),MEF2A_-_(13r),MEF2A,0.9727531481959987,0.46682993,repressor
1687,CD4 CTL,MEF2A,MEF2A_-_(13r),MEF2A_-_(13r),MEF2A,0.9727531481959987,0.46682993,repressor
1688,CD4 CTL,MEF2A,MEF2A_-_(13r),MEF2A_-_(13r),MEF2A,0.9727531481959987,0.46682993,repressor
1689,CD4 CTL,MEF2A,MEF2A_-_(13r),MEF2A_-_(13r),MEF2A,0.9727531481959987,0.46682993,repressor
1690,CD4 CTL,MEF2A,MEF2A_+_(21r),MEF2A_+_(21r),MEF2A,0.0,0.46682993,activator
1691,CD4 CTL,MEF2A,MEF2A_+_(21r),MEF2A_+_(21r),MEF2A,0.0,0.46682993,activator
1692,CD4 CTL,MEF2A,MEF2A_+_(21r),MEF2A_+_(21r),MEF2A,0.0,0.46682993,activator
1693,CD4 CTL,MEF2A,MEF2A_+_(21r),MEF2A_+_(21r),MEF2A,0.0,0.46682993,activator
1694,CD4 CTL,FOXO1,FOXO1_-_(310r),FOXO1_-_(310r),FOXO1,0.6850975263810944,0.07796984,repressor
1695,CD4 CTL,FOXO1,FOXO1_-_(310r),FOXO1_-_(310r),FOXO1,0.6850975263810944,0.07796984,repressor
1696,CD4 CTL,FOXO1,FOXO1_-_(310r),FOXO1_-_(310r),FOXO1,0.6850975263810944,0.07796984,repressor
1697,CD4 CTL,FOXO1,FOXO1_-_(310r),FOXO1_-_(310r),FOXO1,0.6850975263810944,0.07796984,repressor
1698,CD4 CTL,FOXO1,FOXO1_+_(135r),FOXO1_+_(135r),FOXO1,0.2557229225480089,0.07796984,activator
1699,CD4 CTL,FOXO1,FOXO1_+_(135r),FOXO1_+_(135r),FOXO1,0.2557229225480089,0.07796984,activator
1700,CD4 CTL,FOXO1,FOXO1_+_(135r),FOXO1_+_(135r),FOXO1,0.2557229225480089,0.07796984,activator
1701,CD4 CTL,FOXO1,FOXO1_+_(135r),FOXO1_+_(135r),FOXO1,0.2557229225480089,0.07796984,activator
1702,CD4 CTL,E2F3,E2F3_extended_+_(24r),E2F3_extended_+_(24r),E2F3,0.10539704655069324,0.076319784,activator
1703,CD4 CTL,ZEB2,ZEB2_+_(514r),ZEB2_+_(514r),ZEB2,0.0671513657940134,0.5096142,activator
1704,CD4 CTL,ZEB2,ZEB2_+_(514r),ZEB2_+_(514r),ZEB2,0.0671513657940134,0.5096142,activator
1705,CD4 CTL,ZEB2,ZEB2_+_(514r),ZEB2_+_(514r),ZEB2,0.0671513657940134,0.5096142,activator
1706,CD4 CTL,ZEB2,ZEB2_+_(514r),ZEB2_+_(514r),ZEB2,0.0671513657940134,0.5096142,activator
1707,CD4 CTL,ZEB2,ZEB2_-_(834r),ZEB2_-_(834r),ZEB2,0.4779497140103951,0.5096142,repressor
1708,CD4 CTL,ZEB2,ZEB2_-_(834r),ZEB2_-_(834r),ZEB2,0.4779497140103951,0.5096142,repressor
1709,CD4 CTL,ZEB2,ZEB2_-_(834r),ZEB2_-_(834r),ZEB2,0.4779497140103951,0.5096142,repressor
1710,CD4 CTL,ZEB2,ZEB2_-_(834r),ZEB2_-_(834r),ZEB2,0.4779497140103951,0.5096142,repressor
1711,CD4 CTL,KLF2,KLF2_+_(60r),KLF2_+_(60r),KLF2,0.6867893047299344,1.0,activator
1712,CD4 CTL,KLF2,KLF2_+_(60r),KLF2_+_(60r),KLF2,0.6867893047299344,1.0,activator
1713,CD4 CTL,KLF2,KLF2_+_(60r),KLF2_+_(60r),KLF2,0.6867893047299344,1.0,activator
1714,CD4 CTL,KLF2,KLF2_+_(60r),KLF2_+_(60r),KLF2,0.6867893047299344,1.0,activator
1715,CD4 CTL,KLF2,KLF2_-_(51r),KLF2_-_(51r),KLF2,0.09244222769856439,1.0,repressor
1716,CD4 CTL,KLF2,KLF2_-_(51r),KLF2_-_(51r),KLF2,0.09244222769856439,1.0,repressor
1717,CD4 CTL,KLF2,KLF2_-_(51r),KLF2_-_(51r),KLF2,0.09244222769856439,1.0,repressor
1718,CD4 CTL,KLF2,KLF2_-_(51r),KLF2_-_(51r),KLF2,0.09244222769856439,1.0,repressor
1719,CD4 CTL,STAT6,STAT6_extended_-_(20r),STAT6_extended_-_(20r),STAT6,0.9056453239033678,0.0,repressor
1720,CD4 CTL,STAT2,STAT2_+_(494r),STAT2_+_(494r),STAT2,0.05804365111092628,0.18052001,activator
1721,CD4 CTL,EBF1,EBF1_+_(492r),EBF1_+_(492r),EBF1,0.0026885087232331214,0.0,activator
1722,CD4 CTL,EBF1,EBF1_+_(492r),EBF1_+_(492r),EBF1,0.0026885087232331214,0.0,activator
1723,CD4 CTL,EBF1,EBF1_+_(492r),EBF1_+_(492r),EBF1,0.0026885087232331214,0.0,activator
1724,CD4 CTL,EBF1,EBF1_+_(492r),EBF1_+_(492r),EBF1,0.0026885087232331214,0.0,activator
1725,CD4 CTL,EBF1,EBF1_-_(190r),EBF1_-_(190r),EBF1,0.0867302567226084,0.0,repressor
1726,CD4 CTL,EBF1,EBF1_-_(190r),EBF1_-_(190r),EBF1,0.0867302567226084,0.0,repressor
1727,CD4 CTL,EBF1,EBF1_-_(190r),EBF1_-_(190r),EBF1,0.0867302567226084,0.0,repressor
1728,CD4 CTL,EBF1,EBF1_-_(190r),EBF1_-_(190r),EBF1,0.0867302567226084,0.0,repressor
1729,CD4 CTL,JDP2,JDP2_+_(223r),JDP2_+_(223r),JDP2,0.008637489059402767,0.0,activator
1730,CD4 CTL,JDP2,JDP2_+_(223r),JDP2_+_(223r),JDP2,0.008637489059402767,0.0,activator
1731,CD4 CTL,JDP2,JDP2_+_(223r),JDP2_+_(223r),JDP2,0.008637489059402767,0.0,activator
1732,CD4 CTL,JDP2,JDP2_+_(223r),JDP2_+_(223r),JDP2,0.008637489059402767,0.0,activator
1733,CD4 CTL,JDP2,JDP2_-_(20r),JDP2_-_(20r),JDP2,0.8512012917133138,0.0,repressor
1734,CD4 CTL,JDP2,JDP2_-_(20r),JDP2_-_(20r),JDP2,0.8512012917133138,0.0,repressor
1735,CD4 CTL,JDP2,JDP2_-_(20r),JDP2_-_(20r),JDP2,0.8512012917133138,0.0,repressor
1736,CD4 CTL,JDP2,JDP2_-_(20r),JDP2_-_(20r),JDP2,0.8512012917133138,0.0,repressor
1737,CD4 CTL,POU2F2,POU2F2_-_(65r),POU2F2_-_(65r),POU2F2,0.7576032195365506,0.20873402,repressor
1738,CD4 CTL,POU2F2,POU2F2_-_(65r),POU2F2_-_(65r),POU2F2,0.7576032195365506,0.20873402,repressor
1739,CD4 CTL,POU2F2,POU2F2_-_(65r),POU2F2_-_(65r),POU2F2,0.7576032195365506,0.20873402,repressor
1740,CD4 CTL,POU2F2,POU2F2_-_(65r),POU2F2_-_(65r),POU2F2,0.7576032195365506,0.20873402,repressor
1741,CD4 CTL,POU2F2,POU2F2_+_(385r),POU2F2_+_(385r),POU2F2,0.04935301427953787,0.20873402,activator
1742,CD4 CTL,POU2F2,POU2F2_+_(385r),POU2F2_+_(385r),POU2F2,0.04935301427953787,0.20873402,activator
1743,CD4 CTL,POU2F2,POU2F2_+_(385r),POU2F2_+_(385r),POU2F2,0.04935301427953787,0.20873402,activator
1744,CD4 CTL,POU2F2,POU2F2_+_(385r),POU2F2_+_(385r),POU2F2,0.04935301427953787,0.20873402,activator
1745,CD4 CTL,NFATC2,NFATC2_+_(67r),NFATC2_+_(67r),NFATC2,0.9427912293280565,0.8799731,activator
1746,CD4 CTL,NFATC2,NFATC2_+_(67r),NFATC2_+_(67r),NFATC2,0.9427912293280565,0.8799731,activator
1747,CD4 CTL,NFATC2,NFATC2_+_(67r),NFATC2_+_(67r),NFATC2,0.9427912293280565,0.8799731,activator
1748,CD4 CTL,NFATC2,NFATC2_+_(67r),NFATC2_+_(67r),NFATC2,0.9427912293280565,0.8799731,activator
1749,CD4 CTL,NFATC2,NFATC2_-_(73r),NFATC2_-_(73r),NFATC2,0.029900185620046114,0.8799731,repressor
1750,CD4 CTL,NFATC2,NFATC2_-_(73r),NFATC2_-_(73r),NFATC2,0.029900185620046114,0.8799731,repressor
1751,CD4 CTL,NFATC2,NFATC2_-_(73r),NFATC2_-_(73r),NFATC2,0.029900185620046114,0.8799731,repressor
1752,CD4 CTL,NFATC2,NFATC2_-_(73r),NFATC2_-_(73r),NFATC2,0.029900185620046114,0.8799731,repressor
1753,CD4 CTL,CREB5,CREB5_+_(378r),CREB5_+_(378r),CREB5,0.060352985738946964,0.0,activator
1754,CD4 CTL,CREB5,CREB5_+_(378r),CREB5_+_(378r),CREB5,0.060352985738946964,0.0,activator
1755,CD4 CTL,CREB5,CREB5_+_(378r),CREB5_+_(378r),CREB5,0.060352985738946964,0.0,activator
1756,CD4 CTL,CREB5,CREB5_+_(378r),CREB5_+_(378r),CREB5,0.060352985738946964,0.0,activator
1757,CD4 CTL,CREB5,CREB5_-_(248r),CREB5_-_(248r),CREB5,0.9079705567364199,0.0,repressor
1758,CD4 CTL,CREB5,CREB5_-_(248r),CREB5_-_(248r),CREB5,0.9079705567364199,0.0,repressor
1759,CD4 CTL,CREB5,CREB5_-_(248r),CREB5_-_(248r),CREB5,0.9079705567364199,0.0,repressor
1760,CD4 CTL,CREB5,CREB5_-_(248r),CREB5_-_(248r),CREB5,0.9079705567364199,0.0,repressor
1761,CD4 CTL,NR3C1,NR3C1_-_(23r),NR3C1_-_(23r),NR3C1,0.5129789794961009,0.6270969,repressor
1762,CD4 CTL,IRF8,IRF8_-_(351r),IRF8_-_(351r),IRF8,0.668381039715802,0.0,repressor
1763,CD4 CTL,PAX5,PAX5_-_(56r),PAX5_-_(56r),PAX5,0.7342750778224767,0.0,repressor
1764,CD4 CTL,PAX5,PAX5_-_(56r),PAX5_-_(56r),PAX5,0.7342750778224767,0.0,repressor
1765,CD4 CTL,PAX5,PAX5_-_(56r),PAX5_-_(56r),PAX5,0.7342750778224767,0.0,repressor
1766,CD4 CTL,PAX5,PAX5_-_(56r),PAX5_-_(56r),PAX5,0.7342750778224767,0.0,repressor
1767,CD4 CTL,PAX5,PAX5_+_(203r),PAX5_+_(203r),PAX5,0.023330387298466506,0.0,activator
1768,CD4 CTL,PAX5,PAX5_+_(203r),PAX5_+_(203r),PAX5,0.023330387298466506,0.0,activator
1769,CD4 CTL,PAX5,PAX5_+_(203r),PAX5_+_(203r),PAX5,0.023330387298466506,0.0,activator
1770,CD4 CTL,PAX5,PAX5_+_(203r),PAX5_+_(203r),PAX5,0.023330387298466506,0.0,activator
1771,CD4 CTL,KLF6,KLF6_+_(277r),KLF6_+_(277r),KLF6,0.5036056072987548,0.6486799,activator
1772,CD4 CTL,BCL11A,BCL11A_-_(430r),BCL11A_-_(430r),BCL11A,0.961218948578159,0.0,repressor
1773,CD4 CTL,BCL11A,BCL11A_-_(430r),BCL11A_-_(430r),BCL11A,0.961218948578159,0.0,repressor
1774,CD4 CTL,BCL11A,BCL11A_-_(430r),BCL11A_-_(430r),BCL11A,0.961218948578159,0.0,repressor
1775,CD4 CTL,BCL11A,BCL11A_-_(430r),BCL11A_-_(430r),BCL11A,0.961218948578159,0.0,repressor
1776,CD4 CTL,BCL11A,BCL11A_+_(1335r),BCL11A_+_(1335r),BCL11A,0.06312023785209223,0.0,activator
1777,CD4 CTL,BCL11A,BCL11A_+_(1335r),BCL11A_+_(1335r),BCL11A,0.06312023785209223,0.0,activator
1778,CD4 CTL,BCL11A,BCL11A_+_(1335r),BCL11A_+_(1335r),BCL11A,0.06312023785209223,0.0,activator
1779,CD4 CTL,BCL11A,BCL11A_+_(1335r),BCL11A_+_(1335r),BCL11A,0.06312023785209223,0.0,activator
1780,CD4 CTL,TCF7,TCF7_+_(639r),TCF7_+_(639r),TCF7,0.36969376691326716,0.10798127,activator
1781,CD4 CTL,TCF7,TCF7_+_(639r),TCF7_+_(639r),TCF7,0.36969376691326716,0.10798127,activator
1782,CD4 CTL,TCF7,TCF7_+_(639r),TCF7_+_(639r),TCF7,0.36969376691326716,0.10798127,activator
1783,CD4 CTL,TCF7,TCF7_+_(639r),TCF7_+_(639r),TCF7,0.36969376691326716,0.10798127,activator
1784,CD4 CTL,TCF7,TCF7_-_(27r),TCF7_-_(27r),TCF7,0.49646351954546153,0.10798127,repressor
1785,CD4 CTL,TCF7,TCF7_-_(27r),TCF7_-_(27r),TCF7,0.49646351954546153,0.10798127,repressor
1786,CD4 CTL,TCF7,TCF7_-_(27r),TCF7_-_(27r),TCF7,0.49646351954546153,0.10798127,repressor
1787,CD4 CTL,TCF7,TCF7_-_(27r),TCF7_-_(27r),TCF7,0.49646351954546153,0.10798127,repressor
1788,CD4 CTL,TCF4,TCF4_+_(1279r),TCF4_+_(1279r),TCF4,0.011962948895165202,0.0,activator
1789,CD4 CTL,TCF4,TCF4_+_(1279r),TCF4_+_(1279r),TCF4,0.011962948895165202,0.0,activator
1790,CD4 CTL,TCF4,TCF4_+_(1279r),TCF4_+_(1279r),TCF4,0.011962948895165202,0.0,activator
1791,CD4 CTL,TCF4,TCF4_+_(1279r),TCF4_+_(1279r),TCF4,0.011962948895165202,0.0,activator
1792,CD4 CTL,TCF4,TCF4_-_(217r),TCF4_-_(217r),TCF4,0.5645645950509628,0.0,repressor
1793,CD4 CTL,TCF4,TCF4_-_(217r),TCF4_-_(217r),TCF4,0.5645645950509628,0.0,repressor
1794,CD4 CTL,TCF4,TCF4_-_(217r),TCF4_-_(217r),TCF4,0.5645645950509628,0.0,repressor
1795,CD4 CTL,TCF4,TCF4_-_(217r),TCF4_-_(217r),TCF4,0.5645645950509628,0.0,repressor
1796,CD4 CTL,RUNX1,RUNX1_-_(17r),RUNX1_-_(17r),RUNX1,0.3490845444451835,0.7722544,repressor
1797,CD4 CTL,RELB,RELB_+_(18r),RELB_+_(18r),RELB,0.05711290872458612,0.059308134,activator
1798,CD4 CTL,HHEX,HHEX_-_(22r),HHEX_-_(22r),HHEX,0.6631336768775722,0.42291158,repressor
1799,CD4 CTL,FOSB,FOSB_-_(171r),FOSB_-_(171r),FOSB,0.9683865570819239,0.050729774,repressor
1800,CD4 CTL,RXRA,RXRA_+_(2462r),RXRA_+_(2462r),RXRA,0.03596533780740201,0.0,activator
1801,CD4 CTL,RXRA,RXRA_+_(2462r),RXRA_+_(2462r),RXRA,0.03596533780740201,0.0,activator
1802,CD4 CTL,RXRA,RXRA_+_(2462r),RXRA_+_(2462r),RXRA,0.03596533780740201,0.0,activator
1803,CD4 CTL,RXRA,RXRA_+_(2462r),RXRA_+_(2462r),RXRA,0.03596533780740201,0.0,activator
1804,CD4 CTL,RXRA,RXRA_-_(234r),RXRA_-_(234r),RXRA,0.7286048336027862,0.0,repressor
1805,CD4 CTL,RXRA,RXRA_-_(234r),RXRA_-_(234r),RXRA,0.7286048336027862,0.0,repressor
1806,CD4 CTL,RXRA,RXRA_-_(234r),RXRA_-_(234r),RXRA,0.7286048336027862,0.0,repressor
1807,CD4 CTL,RXRA,RXRA_-_(234r),RXRA_-_(234r),RXRA,0.7286048336027862,0.0,repressor
1808,CD4 CTL,RBPJ,RBPJ_extended_+_(29r),RBPJ_extended_+_(29r),RBPJ,0.0,0.0,activator
1809,CD4 CTL,MEF2C,MEF2C_-_(222r),MEF2C_-_(222r),MEF2C,0.8542172533258469,0.033434052,repressor
1810,CD4 CTL,MEF2C,MEF2C_-_(222r),MEF2C_-_(222r),MEF2C,0.8542172533258469,0.033434052,repressor
1811,CD4 CTL,MEF2C,MEF2C_-_(222r),MEF2C_-_(222r),MEF2C,0.8542172533258469,0.033434052,repressor
1812,CD4 CTL,MEF2C,MEF2C_-_(222r),MEF2C_-_(222r),MEF2C,0.8542172533258469,0.033434052,repressor
1813,CD4 CTL,MEF2C,MEF2C_+_(1378r),MEF2C_+_(1378r),MEF2C,0.03972674045372239,0.033434052,activator
1814,CD4 CTL,MEF2C,MEF2C_+_(1378r),MEF2C_+_(1378r),MEF2C,0.03972674045372239,0.033434052,activator
1815,CD4 CTL,MEF2C,MEF2C_+_(1378r),MEF2C_+_(1378r),MEF2C,0.03972674045372239,0.033434052,activator
1816,CD4 CTL,MEF2C,MEF2C_+_(1378r),MEF2C_+_(1378r),MEF2C,0.03972674045372239,0.033434052,activator
1817,CD4 CTL,BACH1,BACH1_+_(2005r),BACH1_+_(2005r),BACH1,0.05485799974502305,0.07685264,activator
1818,CD4 CTL,BACH1,BACH1_+_(2005r),BACH1_+_(2005r),BACH1,0.05485799974502305,0.07685264,activator
1819,CD4 CTL,BACH1,BACH1_+_(2005r),BACH1_+_(2005r),BACH1,0.05485799974502305,0.07685264,activator
1820,CD4 CTL,BACH1,BACH1_+_(2005r),BACH1_+_(2005r),BACH1,0.05485799974502305,0.07685264,activator
1821,CD4 CTL,BACH1,BACH1_-_(520r),BACH1_-_(520r),BACH1,0.9218134387669508,0.07685264,repressor
1822,CD4 CTL,BACH1,BACH1_-_(520r),BACH1_-_(520r),BACH1,0.9218134387669508,0.07685264,repressor
1823,CD4 CTL,BACH1,BACH1_-_(520r),BACH1_-_(520r),BACH1,0.9218134387669508,0.07685264,repressor
1824,CD4 CTL,BACH1,BACH1_-_(520r),BACH1_-_(520r),BACH1,0.9218134387669508,0.07685264,repressor
1825,CD4 CTL,IRF7,IRF7_extended_-_(28r),IRF7_extended_-_(28r),IRF7,0.8279326458265579,0.027759368,repressor
1826,CD4 CTL,FOS,FOS_-_(985r),FOS_-_(985r),FOS,0.9480243845907881,0.045847896,repressor
1827,CD4 CTL,FOS,FOS_-_(985r),FOS_-_(985r),FOS,0.9480243845907881,0.045847896,repressor
1828,CD4 CTL,FOS,FOS_-_(985r),FOS_-_(985r),FOS,0.9480243845907881,0.045847896,repressor
1829,CD4 CTL,FOS,FOS_-_(985r),FOS_-_(985r),FOS,0.9480243845907881,0.045847896,repressor
1830,CD4 CTL,FOS,FOS_+_(2062r),FOS_+_(2062r),FOS,0.07682683086585394,0.045847896,activator
1831,CD4 CTL,FOS,FOS_+_(2062r),FOS_+_(2062r),FOS,0.07682683086585394,0.045847896,activator
1832,CD4 CTL,FOS,FOS_+_(2062r),FOS_+_(2062r),FOS,0.07682683086585394,0.045847896,activator
1833,CD4 CTL,FOS,FOS_+_(2062r),FOS_+_(2062r),FOS,0.07682683086585394,0.045847896,activator
1834,CD4 CTL,CEBPB,CEBPB_+_(848r),CEBPB_+_(848r),CEBPB,0.028691928605135506,0.027226046,activator
1835,CD4 CTL,BACH2,BACH2_-_(1849r),BACH2_-_(1849r),BACH2,0.20520011297347807,0.11802298,repressor
1836,CD4 CTL,BACH2,BACH2_-_(1849r),BACH2_-_(1849r),BACH2,0.20520011297347807,0.11802298,repressor
1837,CD4 CTL,BACH2,BACH2_-_(1849r),BACH2_-_(1849r),BACH2,0.20520011297347807,0.11802298,repressor
1838,CD4 CTL,BACH2,BACH2_-_(1849r),BACH2_-_(1849r),BACH2,0.20520011297347807,0.11802298,repressor
1839,CD4 CTL,BACH2,BACH2_+_(437r),BACH2_+_(437r),BACH2,0.5181185196662325,0.11802298,activator
1840,CD4 CTL,BACH2,BACH2_+_(437r),BACH2_+_(437r),BACH2,0.5181185196662325,0.11802298,activator
1841,CD4 CTL,BACH2,BACH2_+_(437r),BACH2_+_(437r),BACH2,0.5181185196662325,0.11802298,activator
1842,CD4 CTL,BACH2,BACH2_+_(437r),BACH2_+_(437r),BACH2,0.5181185196662325,0.11802298,activator
1843,CD4 CTL,LEF1,LEF1_+_(1092r),LEF1_+_(1092r),LEF1,0.3798966282878893,0.061392944,activator
1844,CD4 CTL,LEF1,LEF1_+_(1092r),LEF1_+_(1092r),LEF1,0.3798966282878893,0.061392944,activator
1845,CD4 CTL,LEF1,LEF1_+_(1092r),LEF1_+_(1092r),LEF1,0.3798966282878893,0.061392944,activator
1846,CD4 CTL,LEF1,LEF1_+_(1092r),LEF1_+_(1092r),LEF1,0.3798966282878893,0.061392944,activator
1847,CD4 CTL,LEF1,LEF1_-_(1166r),LEF1_-_(1166r),LEF1,0.11986602018407227,0.061392944,repressor
1848,CD4 CTL,LEF1,LEF1_-_(1166r),LEF1_-_(1166r),LEF1,0.11986602018407227,0.061392944,repressor
1849,CD4 CTL,LEF1,LEF1_-_(1166r),LEF1_-_(1166r),LEF1,0.11986602018407227,0.061392944,repressor
1850,CD4 CTL,LEF1,LEF1_-_(1166r),LEF1_-_(1166r),LEF1,0.11986602018407227,0.061392944,repressor
1851,CD4 CTL,RUNX3,RUNX3_+_(496r),RUNX3_+_(496r),RUNX3,0.6925032156425711,0.61408114,activator
1852,CD4 CTL,RUNX3,RUNX3_+_(496r),RUNX3_+_(496r),RUNX3,0.6925032156425711,0.61408114,activator
1853,CD4 CTL,RUNX3,RUNX3_+_(496r),RUNX3_+_(496r),RUNX3,0.6925032156425711,0.61408114,activator
1854,CD4 CTL,RUNX3,RUNX3_+_(496r),RUNX3_+_(496r),RUNX3,0.6925032156425711,0.61408114,activator
1855,CD4 CTL,RUNX3,RUNX3_-_(140r),RUNX3_-_(140r),RUNX3,0.11947847947096928,0.61408114,repressor
1856,CD4 CTL,RUNX3,RUNX3_-_(140r),RUNX3_-_(140r),RUNX3,0.11947847947096928,0.61408114,repressor
1857,CD4 CTL,RUNX3,RUNX3_-_(140r),RUNX3_-_(140r),RUNX3,0.11947847947096928,0.61408114,repressor
1858,CD4 CTL,RUNX3,RUNX3_-_(140r),RUNX3_-_(140r),RUNX3,0.11947847947096928,0.61408114,repressor
1859,CD4 CTL,PLAGL1,PLAGL1_extended_-_(33r),PLAGL1_extended_-_(33r),PLAGL1,0.6224092021809532,0.10614185,repressor
1860,CD4 CTL,SPI1,SPI1_+_(5699r),SPI1_+_(5699r),SPI1,0.04509403615975631,0.033264816,activator
1861,CD4 CTL,SPI1,SPI1_+_(5699r),SPI1_+_(5699r),SPI1,0.04509403615975631,0.033264816,activator
1862,CD4 CTL,SPI1,SPI1_+_(5699r),SPI1_+_(5699r),SPI1,0.04509403615975631,0.033264816,activator
1863,CD4 CTL,SPI1,SPI1_+_(5699r),SPI1_+_(5699r),SPI1,0.04509403615975631,0.033264816,activator
1864,CD4 CTL,SPI1,SPI1_-_(862r),SPI1_-_(862r),SPI1,0.7652454599651208,0.033264816,repressor
1865,CD4 CTL,SPI1,SPI1_-_(862r),SPI1_-_(862r),SPI1,0.7652454599651208,0.033264816,repressor
1866,CD4 CTL,SPI1,SPI1_-_(862r),SPI1_-_(862r),SPI1,0.7652454599651208,0.033264816,repressor
1867,CD4 CTL,SPI1,SPI1_-_(862r),SPI1_-_(862r),SPI1,0.7652454599651208,0.033264816,repressor
1868,CD4 CTL,ETV6,ETV6_+_(2999r),ETV6_+_(2999r),ETV6,0.04670007202549058,0.02815929,activator
1869,CD4 CTL,ETV6,ETV6_+_(2999r),ETV6_+_(2999r),ETV6,0.04670007202549058,0.02815929,activator
1870,CD4 CTL,ETV6,ETV6_+_(2999r),ETV6_+_(2999r),ETV6,0.04670007202549058,0.02815929,activator
1871,CD4 CTL,ETV6,ETV6_+_(2999r),ETV6_+_(2999r),ETV6,0.04670007202549058,0.02815929,activator
1872,CD4 CTL,ETV6,ETV6_-_(1437r),ETV6_-_(1437r),ETV6,0.9249686045318717,0.02815929,repressor
1873,CD4 CTL,ETV6,ETV6_-_(1437r),ETV6_-_(1437r),ETV6,0.9249686045318717,0.02815929,repressor
1874,CD4 CTL,ETV6,ETV6_-_(1437r),ETV6_-_(1437r),ETV6,0.9249686045318717,0.02815929,repressor
1875,CD4 CTL,ETV6,ETV6_-_(1437r),ETV6_-_(1437r),ETV6,0.9249686045318717,0.02815929,repressor
1876,CD4 CTL,POU2AF1,POU2AF1_+_(106r),POU2AF1_+_(106r),POU2AF1,0.0,0.0,activator
1877,CD4 CTL,KLF4,KLF4_+_(3148r),KLF4_+_(3148r),KLF4,0.07580045906911308,0.054839917,activator
1878,CD4 CTL,KLF4,KLF4_+_(3148r),KLF4_+_(3148r),KLF4,0.07580045906911308,0.054839917,activator
1879,CD4 CTL,KLF4,KLF4_+_(3148r),KLF4_+_(3148r),KLF4,0.07580045906911308,0.054839917,activator
1880,CD4 CTL,KLF4,KLF4_+_(3148r),KLF4_+_(3148r),KLF4,0.07580045906911308,0.054839917,activator
1881,CD4 CTL,KLF4,KLF4_-_(1877r),KLF4_-_(1877r),KLF4,0.8935062059758776,0.054839917,repressor
1882,CD4 CTL,KLF4,KLF4_-_(1877r),KLF4_-_(1877r),KLF4,0.8935062059758776,0.054839917,repressor
1883,CD4 CTL,KLF4,KLF4_-_(1877r),KLF4_-_(1877r),KLF4,0.8935062059758776,0.054839917,repressor
1884,CD4 CTL,KLF4,KLF4_-_(1877r),KLF4_-_(1877r),KLF4,0.8935062059758776,0.054839917,repressor
1885,CD4 CTL,CUX1,CUX1_-_(81r),CUX1_-_(81r),CUX1,0.9786722345457172,0.0,repressor
1886,CD4 CTL,GATA3,GATA3_+_(59r),GATA3_+_(59r),GATA3,0.564274264972936,0.21518208,activator
