"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"TMEM68",2.72500398309449e-07,0.351554142461621,0.111,0.047,0.00628222418262604,"OPC","TMEM68"
"IGF2BP2.3",2.73604165783642e-07,0.377937401650576,0.248,0.142,0.00630767043797607,"OPC","IGF2BP2"
"DYNC1I1.11",2.77412400793438e-07,-0.678750074605611,0.02,0.113,0.00639546548789191,"OPC","DYNC1I1"
"DR1.3",2.83852568070559e-07,0.363162682239795,0.147,0.071,0.00654393710429866,"OPC","DR1"
"KMT2C",2.86366328874208e-07,0.359795895436997,0.395,0.258,0.00660188934586598,"OPC","KMT2C"
"USP16.1",2.86600698336924e-07,0.397687536792062,0.307,0.188,0.00660729249945945,"OPC","USP16"
"TTLL7.5",2.87660269098222e-07,-0.886859154353835,0.209,0.324,0.00663171984379041,"OPC","TTLL7"
"CBR4",2.88247127246958e-07,0.368030514007769,0.15,0.073,0.00664524927155137,"OPC","CBR4"
"ATP5E.3",2.91235676661605e-07,0.293139257780533,0.683,0.51,0.00671414728975664,"OPC","ATP5E"
"SRI.10",2.92153823054908e-07,0.299259538815098,0.307,0.181,0.00673531423670784,"OPC","SRI"
"RCN2.5",2.92582064059367e-07,0.332820672659246,0.343,0.217,0.00674518690482465,"OPC","RCN2"
"P4HB.2",2.99685756983808e-07,0.31120971759765,0.15,0.073,0.00690895544150471,"OPC","P4HB"
"DPY19L3",3.18282151663576e-07,0.3650995440573,0.101,0.042,0.00733767672445209,"OPC","DPY19L3"
"HSD17B4",3.20875138322577e-07,0.278694108705866,0.144,0.068,0.00739745543888869,"OPC","HSD17B4"
"MPC1",3.23543348949898e-07,0.338057803817686,0.216,0.118,0.00745896836669095,"OPC","MPC1"
"VASH2.6",3.24183151543346e-07,-0.768386590535514,0.033,0.13,0.0074737183756803,"OPC","VASH2"
"CAMK2B.12",3.30863041986935e-07,-0.683247125693569,0.013,0.1,0.0076277165699668,"OPC","CAMK2B"
"PRRC2C.3",3.3750371840979e-07,0.260035257631019,0.624,0.451,0.0077808107242193,"OPC","PRRC2C"
"TAGLN3.6",3.37582959453275e-07,-0.851685753900379,0.131,0.245,0.00778263754723579,"OPC","TAGLN3"
"NBR1.2",3.44941084729543e-07,0.282599989729973,0.147,0.07,0.00795227176735489,"OPC","NBR1"
"SYT11.5",3.66884161173389e-07,0.265938722737791,0.435,0.281,0.0084581474516913,"OPC","SYT11"
"RAB3A.7",3.67158713066969e-07,-0.519791004322204,0.013,0.102,0.00846447697104591,"OPC","RAB3A"
"C22orf39",3.7273930099439e-07,0.340914068618037,0.157,0.078,0.00859313184512467,"OPC","C22orf39"
"HSP90AB1.4",3.7407273388564e-07,0.306985244900614,0.895,0.806,0.00862387280699954,"OPC","HSP90AB1"
"GADD45G.11",3.87577862356649e-07,-0.876934819658855,0.033,0.128,0.0089352200387702,"OPC","GADD45G"
"BEX1.6",3.92668271563575e-07,0.302793791963675,0.703,0.537,0.00905257433262667,"OPC","BEX1"
"PAK5.7",3.96981088216898e-07,-0.879950716055405,0.105,0.216,0.00915200200775237,"OPC","PAK5"
"MDK.11",4.0921645879237e-07,-0.830526285166746,0.141,0.259,0.00943407624099929,"OPC","MDK"
"PLCB1.9",4.20484437497228e-07,0.421750797859713,0.235,0.135,0.0096938482220611,"OPC","PLCB1"
"ATG3.1",4.29285790392097e-07,0.275802933461672,0.209,0.114,0.00989675461169941,"OPC","ATG3"
"STX16.1",4.39474025350526e-07,0.469712247746203,0.114,0.05,0.010131634180431,"OPC","STX16"
"ANKRD12.9",4.44064873965223e-07,-0.716435564907255,0.435,0.536,0.0102374716043942,"OPC","ANKRD12"
"ENSG00000170091.9",4.48984641707183e-07,-0.891289865162852,0.32,0.419,0.0103508919299174,"OPC","ENSG00000170091"
"IBTK",4.52497831835069e-07,0.350531286501017,0.232,0.131,0.0104318850151257,"OPC","IBTK"
"YWHAH.9",4.65031586738597e-07,-0.792484290704524,0.222,0.332,0.0107208382006716,"OPC","YWHAH"
"ZNF800.1",4.80218827187612e-07,0.306226810664274,0.105,0.044,0.0110709648419832,"OPC","ZNF800"
"GNPTG.2",5.73081200876685e-07,0.306862406703646,0.144,0.07,0.0132118140050111,"OPC","GNPTG"
"TMEM30A.2",5.83627876723196e-07,0.30483410192427,0.261,0.153,0.0134549570699766,"OPC","TMEM30A"
"PTPRO.9",5.96548903339248e-07,0.433054952710929,0.219,0.123,0.013752838417583,"OPC","PTPRO"
"CEBPZ.2",5.97830757440042e-07,0.327289719647389,0.359,0.231,0.0137823902820227,"OPC","CEBPZ"
"ARHGAP5.7",6.14467410959773e-07,0.633494313363415,0.31,0.201,0.0141659316922666,"OPC","ARHGAP5"
"MT-TV.7",6.25218830962098e-07,0.287798545289097,0.242,0.138,0.0144137949290002,"OPC","MT-TV"
"DDHD1.1",6.27419741465481e-07,0.334983342697619,0.176,0.092,0.0144645347197452,"OPC","DDHD1"
"AGPAT5.1",6.29507185000097e-07,0.3345983653027,0.209,0.116,0.0145126586429922,"OPC","AGPAT5"
"GALNT1.1",6.47573317970274e-07,0.35235465897224,0.239,0.137,0.0149291552724867,"OPC","GALNT1"
"NBN.1",6.80949694649444e-07,0.3285217175919,0.147,0.072,0.0156986142604483,"OPC","NBN"
"COA1.1",6.95096573661924e-07,0.339905830492343,0.17,0.087,0.016024756409202,"OPC","COA1"
"SKIL.2",6.98733865384607e-07,0.380446804646434,0.281,0.17,0.0161086105325767,"OPC","SKIL"
"RPL13.6",7.16262851409232e-07,0.270690337157417,0.941,0.857,0.0165127237763884,"OPC","RPL13"
"MAPKAP1",7.41933282185323e-07,0.269142232236647,0.154,0.076,0.0171045298875004,"OPC","MAPKAP1"
"ERLEC1.1",7.45022004339807e-07,0.30535323364954,0.209,0.116,0.0171757372880499,"OPC","ERLEC1"
"KIAA1524.2",7.49976508905125e-07,0.286828684616769,0.111,0.049,0.0172899584362988,"OPC","KIAA1524"
"RPS18.6",7.58013014797073e-07,-0.406151620974012,0.801,0.811,0.0174752320431317,"OPC","RPS18"
"MAN2A2",7.82799136980541e-07,0.266144819910698,0.101,0.043,0.0180466513039494,"OPC","MAN2A2"
"ALDH6A1.4",7.84028461878111e-07,0.342342425333124,0.131,0.062,0.018074992160138,"OPC","ALDH6A1"
"AKIRIN1.1",8.01629831336342e-07,0.322751514968856,0.203,0.11,0.018480774131628,"OPC","AKIRIN1"
"PCLO.10",8.05390786570586e-07,-0.89301247466187,0.118,0.23,0.0185674791935983,"OPC","PCLO"
"SPOUT1",8.31204161109675e-07,0.313314808879675,0.105,0.045,0.0191625807302225,"OPC","SPOUT1"
"ANKRD26",8.56584522862137e-07,0.268624468558469,0.284,0.172,0.0197476995900637,"OPC","ANKRD26"
"RNF182.10",8.57949676183197e-07,-0.630341305877937,0.02,0.106,0.0197791718347274,"OPC","RNF182"
"STRBP.8",8.6194338584729e-07,-0.767547468381712,0.203,0.319,0.0198712428173234,"OPC","STRBP"
"BRWD3",8.7530836696548e-07,0.383401116679525,0.157,0.079,0.0201793590920222,"OPC","BRWD3"
"YES1.3",8.94802408535666e-07,0.355272480154974,0.15,0.075,0.0206287747263812,"OPC","YES1"
"PPIL4.1",8.96389784650946e-07,0.340771903407005,0.275,0.165,0.0206653700953429,"OPC","PPIL4"
"MCUR1.11",9.12725875166873e-07,-0.787923352523913,0.095,0.202,0.0210419823260971,"OPC","MCUR1"
"PRKX.8",9.18454956934619e-07,-0.917977010498503,0.056,0.153,0.0211740605771707,"OPC","PRKX"
"DLX6-AS1.12",9.22691303294516e-07,-2.25809694564894,0.023,0.109,0.0212717253061518,"OPC","DLX6-AS1"
"LSM2.1",9.27720087761379e-07,0.30236109760895,0.183,0.098,0.0213876589032508,"OPC","LSM2"
"HSD17B10",9.42816293707993e-07,0.25378348306026,0.167,0.085,0.0217356868351441,"OPC","HSD17B10"
"LARP7.8",9.88220270632319e-07,0.267643181543513,0.366,0.237,0.0227824301191575,"OPC","LARP7"
"TMEM35A.5",9.96987444788352e-07,-0.758616502512872,0.085,0.191,0.0229845485521507,"OPC","TMEM35A"
"SLC25A4",1.05691347029425e-06,0.289833389018267,0.255,0.149,0.0243660831441636,"OPC","SLC25A4"
"PCBP4.1",1.07338120320454e-06,0.310467898532089,0.141,0.069,0.0247457302586774,"OPC","PCBP4"
"DBN1.5",1.11309936167143e-06,-0.814853618108303,0.131,0.242,0.0256613926839731,"OPC","DBN1"
"ELOVL5.3",1.14762747137541e-06,0.387992606150507,0.127,0.061,0.0264574037250887,"OPC","ELOVL5"
"FTL.6",1.1512083306632e-06,-0.574647982852515,0.477,0.551,0.0265399568551094,"OPC","FTL"
"LRRC4B",1.27433758469852e-06,0.339921456904837,0.114,0.052,0.0293785786776397,"OPC","LRRC4B"
"CCDC144CP.2",1.2895798586165e-06,0.281229054112817,0.114,0.052,0.0297299740605449,"OPC","CCDC144CP"
"TMEM50B.2",1.32159050532344e-06,0.325092353109165,0.118,0.054,0.0304679475097265,"OPC","TMEM50B"
"CASC15.5",1.3300605316249e-06,-0.783060377716288,0.033,0.122,0.0306632154960804,"OPC","CASC15"
"MKLN1.1",1.33869417678405e-06,0.286808810614723,0.167,0.087,0.0308622555515794,"OPC","MKLN1"
"CINP",1.34095786582754e-06,0.275204743492579,0.137,0.067,0.0309144426387882,"OPC","CINP"
"DLG2.10",1.36410350859489e-06,-0.743070166131012,0.052,0.148,0.0314480422871466,"OPC","DLG2"
"FGD4.3",1.41496207363647e-06,-0.740396368126413,0.046,0.141,0.0326205356456152,"OPC","FGD4"
"GOPC",1.45077409888571e-06,0.292371075270183,0.216,0.121,0.0334461460757112,"OPC","GOPC"
"HNRNPM.4",1.46636133600815e-06,0.354080147727386,0.696,0.582,0.0338054942403319,"OPC","HNRNPM"
"SEPT10.4",1.47770733124797e-06,0.353876160034927,0.134,0.066,0.0340670648145907,"OPC","SEPT10"
"NHSL1.10",1.49790919713785e-06,-0.739519347350164,0.049,0.144,0.034532798630816,"OPC","NHSL1"
"TMSB4XP8.3",1.5011524243345e-06,-0.807660663297583,0.046,0.138,0.0346075679906075,"OPC","TMSB4XP8"
"MAD2L2",1.55922563172919e-06,0.313453616570453,0.16,0.082,0.0359463877138847,"OPC","MAD2L2"
"BTBD7",1.56646975831542e-06,0.31410690856858,0.144,0.071,0.0361133938082037,"OPC","BTBD7"
"COTL1.7",1.64479663139728e-06,0.291751630310039,0.203,0.113,0.037919141540233,"OPC","COTL1"
"RPS4Y1",1.65108023244739e-06,0.310258333650125,0.144,0.071,0.038064003678842,"OPC","RPS4Y1"
"DDR1.2",1.66715652075649e-06,0.260849653528338,0.137,0.067,0.0384346264295201,"OPC","DDR1"
"ZNHIT1.1",1.67515922104936e-06,0.253527435809852,0.245,0.143,0.038619120682072,"OPC","ZNHIT1"
"RAN.5",1.67782045453568e-06,0.307224039477318,0.464,0.325,0.0386804727588655,"OPC","RAN"
"KIAA1456.9",1.75056357135926e-06,-0.609554093452578,0.029,0.118,0.0403574925741163,"OPC","KIAA1456"
"BLCAP.4",1.7832687160371e-06,-0.730059617972558,0.069,0.167,0.0411114769795192,"OPC","BLCAP"
"EXOSC10.1",1.86379689578621e-06,0.305280344049588,0.216,0.123,0.0429679736354552,"OPC","EXOSC10"
"SNX5.4",1.86604379407974e-06,0.306332236748606,0.144,0.072,0.0430197736287142,"OPC","SNX5"
"CAT.2",1.87700840484836e-06,0.251023049066167,0.101,0.044,0.0432725517653742,"OPC","CAT"
"ST6GAL2.8",1.93133658279522e-06,-0.727445333505185,0.02,0.101,0.0445250335797611,"OPC","ST6GAL2"
"KLF6.8",2.00193865805999e-06,0.277108912060827,0.356,0.231,0.046152693822915,"OPC","KLF6"
"SNRNP70",2.02826917177165e-06,0.27169757287757,0.376,0.242,0.0467597174860237,"OPC","SNRNP70"
"LMO3.12",2.10198466611288e-06,-1.40892286846235,0.078,0.175,0.0484591544925664,"OPC","LMO3"
"PAXBP1.2",2.11938888951127e-06,0.341730810066298,0.366,0.245,0.0488603914587928,"OPC","PAXBP1"
"LYRM2.3",2.12988427632015e-06,0.3110710123465,0.216,0.124,0.0491023521062847,"OPC","LYRM2"
"PNN.2",2.14129495400063e-06,0.300607030869649,0.663,0.515,0.0493654138695305,"OPC","PNN"
"FDFT1.5",2.15228562589411e-06,-0.753577552133963,0.18,0.29,0.0496187928193628,"OPC","FDFT1"
"NDUFB3.2",2.17625489403323e-06,0.33563559044073,0.193,0.107,0.0501713803270421,"OPC","NDUFB3"
"AP1AR.5",2.18605669196322e-06,-0.672809963197893,0.049,0.143,0.0503973509765201,"OPC","AP1AR"
"ID4.11",2.18779553465067e-06,-1.10804344658817,0.033,0.12,0.0504374382558366,"OPC","ID4"
"KRIT1",2.19561851002461e-06,0.291401625589384,0.219,0.125,0.0506177891301072,"OPC","KRIT1"
"PNKD.3",2.21800258487453e-06,0.324998787523235,0.154,0.078,0.0511338315916974,"OPC","PNKD"
"PPFIA2.7",2.22184348552186e-06,-0.878990574674008,0.255,0.356,0.051222379715221,"OPC","PPFIA2"
"FAT3.10",2.23822808483242e-06,-0.739090241267373,0.069,0.168,0.0516001102677267,"OPC","FAT3"
"STARD7",2.2846449257789e-06,0.257729730870701,0.18,0.097,0.0526702041189067,"OPC","STARD7"
"HNRNPA3.5",2.32602353372598e-06,0.278846256270042,0.758,0.631,0.0536241465465186,"OPC","HNRNPA3"
"SMIM10L1.1",2.32624554911644e-06,0.278258117426093,0.216,0.124,0.0536292648893304,"OPC","SMIM10L1"
"SDCBP.9",2.35414654760636e-06,-0.836191438009925,0.163,0.268,0.054272494508517,"OPC","SDCBP"
"ARHGAP21.3",2.46900536977452e-06,-0.723251078397292,0.337,0.433,0.0569204497947819,"OPC","ARHGAP21"
"YWHAQ",2.47972263295867e-06,-0.696683765418882,0.346,0.432,0.0571675255802291,"OPC","YWHAQ"
"HMGN5.4",2.48364564854984e-06,0.451342206356541,0.127,0.062,0.0572579667816681,"OPC","HMGN5"
"NDUFB5.2",2.48814313288558e-06,0.259594965245228,0.167,0.088,0.0573616517855442,"OPC","NDUFB5"
"DACT1.10",2.50822742917261e-06,-0.597857597362272,0.02,0.101,0.0578246751521453,"OPC","DACT1"
"NOP10",2.51210531779077e-06,0.302209014285954,0.255,0.154,0.0579140759963484,"OPC","NOP10"
"SFXN1.2",2.52275975064249e-06,0.343024061968626,0.203,0.115,0.0581597032913119,"OPC","SFXN1"
"LRRFIP1.2",2.54728149290809e-06,0.288323923002453,0.271,0.167,0.0587250275375031,"OPC","LRRFIP1"
"VDAC1.3",2.72064535278862e-06,0.336162604618624,0.291,0.184,0.0627217579631889,"OPC","VDAC1"
"ACTL6B.6",2.76516063920077e-06,-0.588125474933978,0.023,0.104,0.0637480133761345,"OPC","ACTL6B"
"BCL11B.11",2.78997208574302e-06,-0.944167481681597,0.062,0.155,0.0643200164647196,"OPC","BCL11B"
"CCDC88C.9",2.79101971536132e-06,-0.713794468059527,0.033,0.119,0.0643441685179398,"OPC","CCDC88C"
"ZDHHC21",2.84209523882708e-06,0.267622771603219,0.124,0.059,0.0655216636359195,"OPC","ZDHHC21"
"STARD4-AS1.4",2.85061939290154e-06,-0.641098269345999,0.036,0.122,0.0657181794839521,"OPC","STARD4-AS1"
"NIFK.3",2.94641614225858e-06,0.310604695344279,0.235,0.14,0.0679266777436294,"OPC","NIFK"
"RFC4.1",3.05749207771225e-06,0.252686580617059,0.131,0.064,0.0704874223595783,"OPC","RFC4"
"SPRYD7",3.05832551216185e-06,0.314321513443542,0.111,0.051,0.0705066363573792,"OPC","SPRYD7"
"PRKAR2B.7",3.06360236089431e-06,-0.690235669808903,0.036,0.122,0.0706282888280574,"OPC","PRKAR2B"
"ENSG00000244535.4",3.11335622523527e-06,-0.721278297906943,0.033,0.117,0.071775314416574,"OPC","ENSG00000244535"
"COPZ1.1",3.22251501156176e-06,0.251759673664435,0.18,0.097,0.0742918610765448,"OPC","COPZ1"
"TRIM2.3",3.29263292188595e-06,-0.69669705065167,0.18,0.287,0.0759083593811586,"OPC","TRIM2"
"AMD1.1",3.37156996258068e-06,0.281214929112614,0.209,0.119,0.0777281739173351,"OPC","AMD1"
"LSM8.2",3.48663135977787e-06,0.269677657417453,0.176,0.096,0.080380799368319,"OPC","LSM8"
"AP3B1.3",3.60780601159784e-06,0.309453632074894,0.108,0.05,0.0831743597913766,"OPC","AP3B1"
"TOMM7",3.61792013608948e-06,0.289339546005962,0.425,0.298,0.0834075308174069,"OPC","TOMM7"
"DNAJC7.1",3.62481795567124e-06,0.357896503131149,0.297,0.189,0.0835665531500448,"OPC","DNAJC7"
"EIF3B",3.63493642687804e-06,0.369721570726773,0.141,0.071,0.0837998243852462,"OPC","EIF3B"
"TMEM106C.5",3.67517042108173e-06,0.25149411507394,0.121,0.058,0.0847273788876181,"OPC","TMEM106C"
"SERINC1.7",3.73161237116972e-06,-0.798429838422466,0.252,0.347,0.0860285916049467,"OPC","SERINC1"
"PRAF2.1",3.79425039719793e-06,0.30246344316471,0.157,0.082,0.087472648657001,"OPC","PRAF2"
"TMSB10P1.2",3.82360111035229e-06,-0.626361368492447,0.026,0.107,0.0881492999980617,"OPC","TMSB10P1"
"WDR1.2",3.84469653348511e-06,0.268137483754915,0.114,0.054,0.0886356338829656,"OPC","WDR1"
"GPHN.1",3.96973210625558e-06,0.383184395901571,0.134,0.067,0.0915182039776161,"OPC","GPHN"
"MARCKSL1.5",4.01173651266866e-06,-0.363549672223273,0.765,0.779,0.0924865735630633,"OPC","MARCKSL1"
"SSX2IP.7",4.02603844788884e-06,-0.602918042244273,0.052,0.145,0.0928162903776293,"OPC","SSX2IP"
"KMT2E.5",4.06189255229316e-06,-0.711476259956445,0.451,0.52,0.0936428709005666,"OPC","KMT2E"
"IFT81.2",4.06225348473408e-06,0.279963505899765,0.284,0.176,0.0936511918370595,"OPC","IFT81"
"RPL23AP2.1",4.07756880236715e-06,0.342361286491861,0.144,0.075,0.0940042711697722,"OPC","RPL23AP2"
"NRXN1.9",4.17170286775104e-06,-0.722337504093337,0.359,0.457,0.0961744379131325,"OPC","NRXN1"
"SMARCC2",4.24586942355065e-06,0.299919077913746,0.523,0.382,0.0978842736905367,"OPC","SMARCC2"
"ATPAF1",4.34378316738781e-06,0.31794066801484,0.124,0.061,0.100141577140958,"OPC","ATPAF1"
"ACTG1.5",4.3655491281044e-06,-0.345925280568754,0.82,0.813,0.100643369599319,"OPC","ACTG1"
"TAF1B.1",4.5934829639465e-06,0.288526027470679,0.16,0.084,0.105898156250823,"OPC","TAF1B"
"NRG1.11",4.76848477452192e-06,-0.898976158668702,0.023,0.101,0.109932647991828,"OPC","NRG1"
"NEFM.10",4.82451590314145e-06,-1.22284472036001,0.101,0.196,0.111224389631023,"OPC","NEFM"
"RAP1A.1",4.97152548576955e-06,0.262108855448651,0.167,0.09,0.114613548548931,"OPC","RAP1A"
"PRDX6.3",5.21909035577145e-06,0.286091177258658,0.15,0.079,0.120320909061955,"OPC","PRDX6"
"CAPZB.1",5.25969602726824e-06,0.253067073599253,0.333,0.216,0.121257032212642,"OPC","CAPZB"
"FAM49A.11",5.38940357911271e-06,-0.664957271650844,0.039,0.123,0.124247310112864,"OPC","FAM49A"
"PAK1.1",5.46058802518209e-06,-0.660121822534752,0.036,0.119,0.125888396332548,"OPC","PAK1"
"AFDN.4",5.55568719490905e-06,-0.621381535467451,0.157,0.267,0.128080812591433,"OPC","AFDN"
"ZMAT1.3",5.58491140939227e-06,0.328553345341636,0.154,0.082,0.128754547632129,"OPC","ZMAT1"
"STRAP",5.74609271268158e-06,0.253516375984392,0.275,0.17,0.132470421398161,"OPC","STRAP"
"VKORC1.2",5.82751569509841e-06,0.297666526361833,0.134,0.068,0.134347546834799,"OPC","VKORC1"
"ZNF330",5.8693517145682e-06,0.340339771629689,0.105,0.048,0.135312034427655,"OPC","ZNF330"
"CITED2.5",6.03626336174499e-06,-0.831552047162981,0.049,0.135,0.139160015541669,"OPC","CITED2"
"TECR.1",6.06446851301796e-06,0.255876958347845,0.101,0.046,0.139810257099116,"OPC","TECR"
"GADD45A.3",6.25201353293131e-06,0.413577640545875,0.111,0.053,0.144133919988198,"OPC","GADD45A"
"PTPN13.5",6.26518584659618e-06,0.332786589247071,0.121,0.059,0.144437594507428,"OPC","PTPN13"
"CCDC14.3",6.30159582947858e-06,0.345149439184088,0.392,0.273,0.145276990252799,"OPC","CCDC14"
"RMDN3.2",6.40278655853109e-06,0.251030991777757,0.121,0.059,0.147609841320376,"OPC","RMDN3"
"LARS",6.41630658601189e-06,0.271618075639861,0.444,0.31,0.147921532033918,"OPC","LARS"
"KHDRBS1.5",6.49695189296726e-06,-0.657947781921779,0.471,0.515,0.149780728940467,"OPC","KHDRBS1"
"APP.10",6.77035739754771e-06,-0.653301720531559,0.261,0.363,0.156083819443065,"OPC","APP"
"FXYD6.4",6.78587493549552e-06,0.294825988571966,0.487,0.357,0.156441560762914,"OPC","FXYD6"
"BEX3.2",6.96884393685785e-06,0.265534326899239,0.814,0.664,0.160659728120321,"OPC","BEX3"
"SNCAIP.9",7.25579580306276e-06,-0.727874764490539,0.056,0.143,0.167275116443809,"OPC","SNCAIP"
"MGEA5.5",7.39712756269998e-06,-0.615976948410996,0.435,0.497,0.170533378830485,"OPC","MGEA5"
"HDHD2.1",7.48134507517971e-06,0.288100919606924,0.147,0.077,0.172474929363193,"OPC","HDHD2"
"GOLGA4.1",7.48283937581414e-06,0.255434733034139,0.422,0.288,0.172509378970019,"OPC","GOLGA4"
"ECHDC1.1",7.53173123203075e-06,0.340257171997247,0.193,0.109,0.173636531823237,"OPC","ECHDC1"
"DPYSL5.1",7.59188933284052e-06,-0.703626003885902,0.056,0.141,0.175023416679305,"OPC","DPYSL5"
"CPEB4.7",7.62801389504532e-06,0.269859977031017,0.239,0.146,0.175856232336375,"OPC","CPEB4"
"MPHOSPH9.2",8.04416916387685e-06,0.359316000143592,0.144,0.076,0.185450275904017,"OPC","MPHOSPH9"
"BICD1.5",8.05673447597276e-06,-0.73129578199685,0.245,0.347,0.185739956609076,"OPC","BICD1"
"STK39.4",8.07334193537456e-06,0.292985122770076,0.105,0.049,0.186122824978125,"OPC","STK39"
"ROMO1.1",8.4149885709417e-06,0.282160530612483,0.327,0.212,0.19399914651449,"OPC","ROMO1"
"PAF1",8.79872265056828e-06,0.340223506825499,0.19,0.107,0.202845751986201,"OPC","PAF1"
"BLOC1S6",8.81205123774379e-06,0.259200465075488,0.327,0.215,0.203153029234945,"OPC","BLOC1S6"
"CD164.3",9.07375026471878e-06,0.273993182756702,0.118,0.058,0.209186238602827,"OPC","CD164"
"CALM3.7",9.25432629601098e-06,0.256937814156365,0.422,0.293,0.213349238428237,"OPC","CALM3"
"RPS21.6",9.29548430520619e-06,-0.48657435177662,0.618,0.659,0.214298095172224,"OPC","RPS21"
"KLF7.5",9.56742724896939e-06,-0.591221843054123,0.065,0.158,0.22056746779774,"OPC","KLF7"
"BACE1.3",9.7577665265304e-06,0.389624839161343,0.176,0.101,0.224955549502632,"OPC","BACE1"
"LHX2.11",9.98658876475832e-06,-0.723069618741946,0.095,0.187,0.230230817382738,"OPC","LHX2"
"TSPAN31",1.12026329601662e-05,0.265730240547265,0.114,0.056,0.258265500263672,"OPC","TSPAN31"
"FRG1BP",1.12647384110314e-05,0.301924180169682,0.144,0.076,0.259697279327917,"OPC","FRG1BP"
"TM2D1",1.13423238902121e-05,0.271575332213007,0.137,0.071,0.261485934964951,"OPC","TM2D1"
"ZKSCAN1.3",1.15442932577087e-05,0.275932463661654,0.49,0.359,0.266142136763217,"OPC","ZKSCAN1"
"CEBPZOS.1",1.16057373239568e-05,0.30428575292472,0.16,0.087,0.267558668266501,"OPC","CEBPZOS"
"TMEM106B.2",1.20964319520722e-05,0.316637481494837,0.167,0.093,0.278871142223072,"OPC","TMEM106B"
"CEP63.1",1.21799369726035e-05,0.418310636710945,0.229,0.141,0.280796266966402,"OPC","CEP63"
"ENSG00000242299.5",1.23372139055789e-05,-0.766358788336755,0.232,0.328,0.284422129379217,"OPC","ENSG00000242299"
"GPR161.2",1.24696089702142e-05,-0.727992091523879,0.075,0.163,0.287474365199318,"OPC","GPR161"
"NLN.7",1.2870227541093e-05,-0.751294099621941,0.095,0.188,0.296710225732359,"OPC","NLN"
"KRI1.2",1.28709277199957e-05,0.294629694135566,0.118,0.058,0.296726367656781,"OPC","KRI1"
"TMEM126B.3",1.29253575843638e-05,0.252677030328493,0.134,0.069,0.297981193749923,"OPC","TMEM126B"
"LYRM4",1.32888693050186e-05,0.255407405183975,0.111,0.054,0.306361592957899,"OPC","LYRM4"
"PSMC1.1",1.3422567259999e-05,0.34827764505032,0.32,0.216,0.309443865612016,"OPC","PSMC1"
"MCL1.6",1.36952471564715e-05,0.265954206870031,0.212,0.126,0.315730227945293,"OPC","MCL1"
"FGF13.5",1.38939501430813e-05,-0.502088100207133,0.042,0.125,0.320311126598597,"OPC","FGF13"
"NCOR2",1.39795126985502e-05,0.258116520834179,0.163,0.089,0.322283685752376,"OPC","NCOR2"
"AMER2.3",1.3987970502248e-05,-0.705850048161481,0.069,0.156,0.322478671958827,"OPC","AMER2"
"MIF.2",1.4305567018893e-05,0.356867808324496,0.258,0.164,0.329800542053559,"OPC","MIF"
"CSAD.5",1.52523956506936e-05,-0.746358435262183,0.056,0.138,0.351628729331089,"OPC","CSAD"
"KIAA0319L.1",1.54751185124602e-05,0.278987317887033,0.111,0.054,0.356763382186256,"OPC","KIAA0319L"
"THUMPD3-AS1.2",1.59406766137259e-05,0.280131234471993,0.157,0.086,0.367496358652837,"OPC","THUMPD3-AS1"
"TERF2IP.7",1.75549597949025e-05,-0.474715542264768,0.536,0.6,0.404712043111683,"OPC","TERF2IP"
"EIF4A2.6",1.75852134553049e-05,-0.597065178130268,0.454,0.519,0.405409510998598,"OPC","EIF4A2"
"KDELR2.1",1.80161789577093e-05,0.276215313001172,0.121,0.061,0.41534498969103,"OPC","KDELR2"
