"","MG","mGPC","OPC.Oligo","GluN5","GluN4","Late.RG","GluN3","Peric.","SP","nIPC","CGE.IN","Cyc..Prog.","tRG","MGE.IN","GluN2","Early.RG","GluN7","EC","GluN1","GluN6","GluN8","EC.Early.RG.14","Peric..Early.RG.13","MG.Early.RG.12","Late.RG.Early.RG.11","Late.RG.tRG.1","Cyc..Prog..Early.RG.10","GluN8.Early.RG.9","GluN8.GluN1.8","OPC.Oligo.Early.RG.3","mGPC.Early.RG.2","SP.GluN1.7","nIPC.Early.RG.1","CGE.IN.GluN1.6","CGE.IN.MGE.IN.1","GluN7.GluN1.5","GluN6.GluN1.4","GluN2.GluN1.3","GluN5.GluN1.2","GluN5.GluN4.1","GluN3.GluN1.1"
"NR4A1",-4.18575419769098,-3.72266077668885,-3.28399890643903,-1.35845385292822,-1.27088132223824,-3.856758220538,-0.174631200459908,-3.84032118376151,0.964853079420104,-3.46301215773661,-3.39026368780238,-3.15594922910257,-3.81077821530234,-2.66933543299731,1.57115351360979,-3.83328713625955,0.587880432416519,-3.93316045177982,-2.40397096532792,2.82839691463041,1.37720598594573,-3.92709833074312,-3.90028738795789,-4.11535477199823,-3.7985347855471,-3.83666488984312,-3.27247571159985,-2.70392557222445,1.18528579577041,-3.48703407759958,-3.78512924720013,0.802196031940844,-3.76923537424207,-1.80092040214142,-3.13001902411405,0.766186125665224,2.39334990393295,1.64336270261307,-0.524799870558671,-1.3956799608534,-1.84502161601268
"Arid3a",-4.18398782761929,-2.03164416654619,-4.17900459161279,-4.07048581691338,-2.62372430912542,-1.01170373818509,-3.3216405128964,-2.69671227771691,-2.71305927837369,-1.34997984050685,-2.75759944768449,-0.0433491748997061,-1.29740962762265,-3.64120996420676,-1.03978015499248,-0.895865156565129,-2.35560703242865,-2.80410975882055,-4.9475802835109,-0.794378736071138,-1.96256196384402,-2.80706261749043,-2.81594829208784,-3.45251906397014,-1.31497150654954,-1.16055195202165,-0.345662013660122,-3.51668386299093,-2.28140099240342,-3.8353252705582,-2.1127347912561,-2.90259042451519,-1.27484858193494,-4.06026294144604,-3.33730214117951,-2.4034013242856,-1.11163773964457,-1.3126970916745,-4.33424264748405,-3.90774718551985,-5.19014857725565
"RARA::RXRA",2.12442793074077,2.39962745050915,2.30787298454604,-0.943223404415407,-1.37806869281083,2.52939047664775,-3.12203901984434,2.49931162906452,-0.352395376907035,2.01250547505413,-0.587513930023975,1.98042797558621,2.49550062342034,-0.143070730624327,-1.53524193098442,2.48286338013145,-0.90251805219558,2.48022970490734,-0.519639447895325,-1.07760036498524,-0.655353696876381,2.47926755969941,2.47324368234676,2.27273711143395,2.390159721877,2.50922284861314,2.05306985637408,1.50273988804935,-0.548904509343001,2.37410694875055,2.43010970366232,-0.427031742213417,2.33353702474441,-0.854825222887895,-0.398316865029122,-0.979704472792859,-1.14379690811905,-1.53996523317806,-2.02857732298105,-1.26067139134579,-1.69511463451494
"FOXP2",-1.57136913823233,-1.42758439896032,-0.888484748344767,-2.72523578213536,-0.537591654522224,-1.48575770606105,-0.444356131337301,-1.27129331312485,0.785210168037704,-2.27560420188012,-1.00249031800212,-1.56303727809045,-1.52895613920906,-1.76579052221829,2.07656396728227,-1.52061174571872,1.12170313156534,-1.27890539974304,-3.74140969527016,2.08428185440508,1.32558878815054,-1.28500616315918,-1.30738485011515,-1.52485053936035,-1.55484865679033,-1.51057894766501,-1.53485236592787,-0.488440296784062,1.199022365694,-1.01756795042406,-1.52712033712514,0.777229648377318,-1.93829873688319,-0.487545449613994,-1.42569826918239,1.2207181431394,1.9659596634715,1.87963404499117,-1.34040807886411,-2.10200274631426,-2.76661792292346
"SREBF2",2.36273398486928,1.48775822527596,0.369238035398527,0.669051619658226,0.0266181844254188,1.88511847994558,-0.753229011560615,1.87418594366982,0.681443106598974,2.1922952065713,0.0627138813143408,1.98590068689179,2.0157402720533,-1.16700771601844,-0.495784714371055,1.90410117160442,0.151392044676819,1.93178955438424,1.12938538186811,-0.485317249996483,0.147151741479884,1.93296641268035,1.93637214920484,2.25910172146832,2.09912236245406,1.95841836938539,2.01997629358449,1.34165939263109,0.278605886290534,0.666186164199493,1.5635081602242,0.575170525120661,2.11293277082576,-0.25920427612492,-0.558379825018761,0.0176523874892958,-0.415210922932519,-0.442119896006247,0.220526494826513,0.469803576073351,0.463709196728964
"NFATC3",-3.32011326165697,-3.17754443374745,-3.75106547445639,-3.16707364673219,-0.537215960030068,-2.61938138458288,0.370455256168944,-3.10559237491271,2.19267603426883,-3.50179850095132,-1.69475471316456,-2.70516117207359,-2.69567184022469,-1.2602838652062,3.08370600524526,-2.6728899977263,2.73833173071854,-3.22948889438016,-4.25727974933518,3.34652851156757,2.98998380137933,-3.214844910448,-3.15454116967935,-3.26026423574031,-2.85416184889191,-2.67008044519411,-2.69596834746341,-0.699250995271911,2.81177179613455,-3.65792684123277,-3.35022614212132,2.24938097127135,-3.27601854766941,0.629794982680412,-1.4800586043151,2.8010929195955,3.24388865084283,2.93599151187591,-0.775524249456752,-2.33062127876629,-2.70937830342827
"FOXI1",-2.17636411621472,-1.91122885934961,-1.45432789099532,-0.993062521652025,1.45996409844824,-1.87806598333513,1.59887828889946,-1.87668025563493,1.42473207958979,-2.60080139788315,-3.09489059802347,-1.72693937521939,-2.01549346458519,-2.58611169526013,4.19755016381288,-1.90481647364349,2.75887152243927,-1.89389038471216,-2.29837522283318,4.1488085173757,2.9463120477638,-1.89795265835384,-1.91199713965458,-2.10268079456492,-1.93668440052175,-1.94608113589838,-1.67425582400491,0.284658826425983,2.66177201532742,-1.51396262470752,-1.99035751376176,1.47825630549768,-2.3017977678002,-0.764857499971481,-2.89887624063874,2.84633304345934,4.02576972920499,4.05424322439264,0.939094040417051,-0.0958165307083282,-0.752577467116223
"FOXL1",-2.47033780126844,-2.07392186773236,-1.67212919272839,-1.07528993410846,1.71063458518305,-2.01897972037708,1.89048894203134,-2.05434594342085,1.3625616263669,-2.47861148549935,-3.08209653055299,-1.75293390997978,-2.13323499512327,-2.48017498747858,3.5167907651788,-2.02411733129029,2.35059620444577,-2.05853767343766,-2.56218950357227,3.4507500827157,2.53109236626872,-2.06661561435272,-2.09569063005045,-2.34738402782241,-2.05652479096658,-2.07527375408121,-1.71714661817057,0.134533114160072,2.31692947145119,-1.72406250802043,-2.13640705484196,1.38759090245433,-2.32913105013154,-0.919500186052883,-2.80090080118996,2.40841433617802,3.33919001705057,3.411216335833,1.12981178910692,-0.0399968103157843,-0.848404014961614
"NKX2-3",0.61776828657804,0.907422130490513,0.477781492223181,-0.194461065734089,0.893744814882884,1.20164891075349,-0.211021229787213,0.872302564373128,1.10016658263109,1.10899499677665,-3.11041808823357,1.39473096645797,1.17427714672936,-1.79864529415858,1.90080854150214,1.27916611139283,1.53244682428701,0.831751276555364,-0.682133080098618,1.8903111289692,1.70531460375558,0.836924149466028,0.856126350503749,0.779612198682878,1.23549612004999,1.19193590075226,1.48867804417392,2.45772635075745,1.6560213240544,0.705474899716533,0.972009008214224,1.08149537955436,1.2136704187187,-0.814541614656256,-2.51389467554996,1.47968549843028,1.84595849766227,1.85800581736766,0.660132992301295,0.212118428562004,-0.48852545575109
"ZBTB7C",0.394841301205869,0.586496567926246,0.903777666644238,0.163979383250692,1.09507027114453,0.528963324954701,0.82225424365966,0.59834643375229,0.722727183526055,-0.507824132662078,-0.626810463638386,-0.470223874635688,0.417577990719308,0.139673088826927,0.263192852323245,0.421222848431169,0.379131113293957,0.614814713744256,0.313674623884583,0.203891064430906,0.42725070429832,0.607699327661188,0.579841126857117,0.414989841209894,0.209646317931624,0.461708873475544,-0.361125383059132,0.610926133780788,0.49082756917581,0.835249802291782,0.47816391052631,0.673672381689956,-0.0125869323770046,0.194966226085951,-0.228393082933798,0.357138778498833,0.242433115237588,0.28832166705417,0.614711905826705,0.537412509633544,0.602680000461668
"Nkx3-1",-0.411175256135234,0.470780104316616,0.0953270575652153,-0.6966009152021,-1.33432958193084,0.720580018521355,-1.72781360039979,0.430904156019694,-0.585045069076081,1.28363581235378,-1.72927212311794,1.47221199460899,0.678441698342362,-1.331251011018,-0.797877464354729,0.8696534215851,-0.804049180760653,0.254135915137406,-0.593537505094262,-0.722917537613457,-0.630967556458793,0.272472604933346,0.34324212491366,-0.0437393276666562,0.801762508258335,0.705887856110646,1.38743741702708,0.236285971409038,-0.630018007911685,0.209371637699867,0.600373778114972,-0.714973556010827,1.07717789182863,-1.9616631143993,-1.60644657960562,-0.915669408350402,-0.773893943764776,-0.841720048186323,-1.24670039792184,-1.00991813869771,-1.22860388888926
"PHOX2A",-2.7757456137519,-2.24392947194842,-4.27515843218333,1.43454379673208,0.568119685153402,-1.64749955319723,0.589530124076574,-2.57257237672231,-2.07047265407173,-0.167966932778402,0.101420908810637,-0.0857899056164085,-1.61568650645778,-1.16097471907754,-0.980137977301136,-1.49242576686593,-1.87664344388311,-2.53935351197967,1.41919457500886,-1.03549927771902,-1.92975918021207,-2.54558431042215,-2.56774858943158,-2.54517239662993,-1.45431993725586,-1.62431387570449,-0.421151175567133,-3.73161999693054,-2.08478636154013,-3.95865468082145,-2.17758060937937,-2.13228728951559,-0.984388409693755,-1.95742353938093,-0.595838733769535,-1.84059339718205,-1.15199136918633,-0.924406774183988,0.583782502955745,1.16852322921839,1.17346148965896
"PROP1",-2.45163445072548,-1.80778270855489,-2.77338830993388,1.40844336320425,0.515595916235062,-1.5013738083646,0.90375738652441,-2.15047509024008,-2.17604543531323,0.012859722898908,0.32162898604072,0.115646054381912,-1.49742167812339,-1.49743862742673,-0.988680403033738,-1.33161904270688,-1.9888879246033,-2.10482458936462,1.11116884418709,-1.05136048916666,-2.06876252972255,-2.11535387704886,-2.1548005870068,-2.21528799547691,-1.23649238629718,-1.48716978179805,-0.167617703759043,-2.85605433274446,-2.20142942009846,-2.62984266897962,-1.6756416840619,-2.23908953131509,-0.754701500444628,-1.9611827181464,-0.72621331891542,-1.93299772009934,-1.17733621142317,-0.936926892797575,0.685526842558522,1.15968421765326,1.13651905610939
"ESR1",1.37839522680006,2.14891613377067,2.15184346119545,-0.033702120561361,1.16478097331428,1.86192307358408,-0.110742320387752,1.93273334022086,-0.880329110909152,0.75032430048281,-2.16515193343676,0.847658027225197,1.83922373031437,-1.65176360280644,0.256899482728895,1.74525682921364,-0.265719655637923,1.9546644857751,-0.0377875776101099,0.575998015065461,-0.0307759352053919,1.94164343552545,1.8898987807652,1.53918670314968,1.56039429333423,1.83745788765279,0.970824350850088,1.49287113268768,-0.122696343056024,2.16769363544593,1.98692919064332,-0.875486077105422,1.34466766419924,-1.86789488956812,-1.97521698390494,-0.280549606339818,0.414238475773921,0.293048977840823,0.263133888207098,0.421283903505359,-0.0550198221114454
"GLIS1",2.78899484564418,2.21790565793752,2.89787770897482,0.561750310140204,1.41289893485967,1.88569664932926,0.385736539841398,2.23866665839093,-0.108137895358371,1.35281251965918,0.299171724215821,1.78406266864884,1.91819687685018,-0.158541703129058,-0.073022983848913,1.87166893909451,0.140484361757501,2.3117922066305,0.761086062048721,-0.288883503800085,-0.0401268285793927,2.30960477316273,2.29981933554353,2.59685258829997,2.07561627171555,1.91195522612071,1.89453162355963,2.38268719988909,0.0400021366406595,2.82344890736463,2.21811557811493,-0.07745897014223,1.73595856152852,0.0438237856993652,0.0604506300966075,0.0748233353013637,-0.202863854789781,-0.0500947462854327,0.636574836529222,0.874973978795154,0.712468821656406
"POU3F1",-6.11825049149536,-4.75507328146957,-5.96548494094492,-4.29257844265656,-3.78986392250586,-4.19116106281397,-1.47238350896402,-5.38683779063104,-1.31364379341074,-4.32544721924122,2.62499136559858,-3.08446680913551,-4.24420777009964,2.17517323548143,1.22012555030007,-4.13733902693238,0.851636079652297,-5.53460277272407,-4.87862774574041,0.981986692358555,0.555198118598959,-5.52236600230628,-5.46905361790818,-5.75729639966799,-4.31655971475154,-4.22600842497745,-3.3480923352749,-4.15439252951767,0.128009983827611,-5.82786068033336,-4.91611240120131,-0.885637486652497,-4.47551274030883,2.02023135771544,2.49283021996078,1.01609785673831,0.992028550186766,0.913569298559934,-3.12495183966245,-4.38036866476021,-4.13461996690189
"POU6F2",1.76898116877836,2.53942462925123,-0.387679932113508,4.76398412169451,1.71245832398758,3.25473994872028,-0.668323744043341,2.29477038145525,-7.22180194350384,5.92718455803432,-2.86522232630024,5.71254290257764,3.34473656146639,-3.14142962208941,-5.64931235888186,3.59729315623015,-6.40632310254493,2.13556296966649,5.61931416274312,-5.70553401151001,-6.4575029106587,2.16305801441975,2.2675824697191,2.2480321232183,3.80098744399513,3.32721349198848,5.22411889108658,-2.6685510410243,-6.65359220458477,0.144547445392676,2.86728091099194,-7.43687243017409,4.79065928497249,-8.11263347020048,-3.30181202536031,-6.66899477676623,-5.86147967608067,-5.42387499992065,0.702692256358989,3.77027988697775,3.4927898659766
"SMAD3",-0.435251464969993,-0.953375538340178,-0.271640003499327,-0.923697516265631,-1.60923254681688,-1.18752118888498,-0.564935940471045,-0.960306792505209,0.919639194534449,-1.36372235965126,-0.15181957981531,-1.18066850421414,-1.16617610030095,0.597353983713098,0.510288527578289,-1.24038685661551,1.37496386817565,-0.946089753888707,-0.72505804293253,0.143298809939139,1.09364878704413,-0.941313276718333,-0.921988563686257,-0.655247803349791,-1.09260158139477,-1.17387676790848,-1.13807517683077,-0.0443193078833793,1.07124758180623,-0.416420249390371,-0.994666344907527,0.984244119014449,-1.31957675034336,0.979868279836369,0.266001359710963,1.20772575288068,0.325072787540855,0.401260210128343,-0.631754753131095,-1.18225903567461,-0.735499613641581
"TBX19",-2.5407702721432,-2.1107470393266,-2.54847379944719,0.176302837617166,-0.0970612415027313,-1.85668208999763,0.654538496069959,-2.31614674417333,2.4235705666522,-1.55705304463136,-1.63141680083872,-1.18276094517419,-1.85813475778859,-0.368327674223432,3.11377800771204,-1.82316880331033,2.89113021746005,-2.24009052781081,-0.564425027103599,3.28659306203473,2.95898074432968,-2.2557947072241,-2.31455889038739,-2.38254817968744,-1.7652007859452,-1.85374827968645,-1.17446175509835,0.312232782718045,2.85108104176343,-2.34722147364072,-2.08519072548198,2.47975764863381,-1.77249342949911,1.28736309798494,-0.933476882413849,2.962198295432,3.25696751127479,3.10725110930039,1.36535902181384,0.186958549976721,-0.0114320621404106
"FOXO4",-2.51773585548687,-2.10897197296648,-1.661852497567,-0.806430757940405,1.49697861460821,-2.05237186775377,1.83941293106535,-2.12986582888086,1.38329728748346,-2.40977944846035,-2.77748043699187,-1.72383167924668,-2.17416731944851,-2.37471822337474,3.91743338204848,-2.04977245442622,2.51525101198281,-2.14917383166693,-2.15239069069138,3.86595538181263,2.72377015443585,-2.15417200985808,-2.17163255601462,-2.40144712230429,-2.08523406726151,-2.11204507169468,-1.69366915725528,0.0987572623939212,2.4636158851809,-1.72531414987449,-2.15814538944844,1.41785034961095,-2.31312564827912,-0.928994292519901,-2.60252055734107,2.6237992440569,3.74186439862837,3.76487416032636,1.02911715843435,0.0622581485676033,-0.599894515944429
"FOXO6",-2.51419369284995,-2.1258645255759,-1.66849643786786,-1.23812978606147,1.94106434761407,-2.14401085778199,2.0760931494577,-2.15344359173979,1.083059397715,-2.39610336260567,-2.87989876460328,-1.77509643337775,-2.24651635929185,-2.47971337637504,3.39478245353072,-2.12712072807669,2.03234002099948,-2.18646030984249,-2.63218516050118,3.46625560637601,2.24599339136156,-2.18896467667513,-2.19701687484969,-2.41782905810256,-2.14984507711549,-2.19362910818917,-1.77050683450916,-0.000844067013560545,2.02085732102618,-1.73917338126222,-2.158924680183,1.10956449115346,-2.31861787513585,-0.749424679857789,-2.6953278594111,2.09775076034985,3.27460196966717,3.33079852410849,1.22974491598011,-0.0549214502213356,-0.940574398285646
"FOXP3",-2.65016187745141,-2.12423488891013,-1.69111330883351,-1.10106688664958,1.68261745631431,-2.09175075563788,1.95529717964497,-2.14653142716477,1.46240656223507,-2.32104693050256,-2.90511635637579,-1.64965051303673,-2.1908476167188,-2.56479356168566,3.78561622384887,-2.08608506402158,2.38364881188836,-2.14914511470336,-2.5124618171108,3.88344431897953,2.64175409696259,-2.15888703535074,-2.19455703811674,-2.49232786182312,-2.10439862628639,-2.14080460704898,-1.63870887793007,0.211238750464974,2.42002535836171,-1.74845605832886,-2.16466951825873,1.46325426173199,-2.29277945162288,-0.767596838393834,-2.77432910216232,2.45692537858207,3.69751182128256,3.70821332237715,1.15799503642549,-0.0412282763029286,-0.855740566808175
"BARX1",3.24378015334613,4.66242869893786,1.80125108280552,-1.66854901339321,-4.16625882343593,5.31535831382185,-6.32006887060743,4.55230396241963,-6.18317567746115,6.1084290607502,3.48966552515011,6.7012136585828,5.24799186381021,2.47364419930912,-7.63287756923671,5.57069245020669,-7.31674997638705,4.3798615351797,-0.176520704158955,-7.64523187640539,-7.39649434885538,4.39579546848179,4.45230242762796,3.90815356112476,5.50591035884523,5.29959776790387,6.2839269920201,-1.52293810402535,-7.23355897601807,2.29309652494755,4.79349391999588,-6.36741222031781,6.00386025711087,-2.5313013414991,2.90555893062702,-7.48288050562966,-7.71319019208565,-7.66264025436551,-5.29301703244774,-2.90980429661893,-3.0307714772791
"FOXK1",-2.44819318270881,-2.03726829945966,-1.81243949326939,-0.869193735652304,1.39676730107352,-1.88417224244388,1.47631195754042,-1.97385730937609,0.77402022971855,-2.31492694854242,-1.40300994388706,-1.74711637312134,-1.95523710203363,-2.04995745956712,2.9826321054105,-1.93144314287905,1.9436825246398,-2.01759680342477,-1.91979836995377,3.06136760714108,2.0574524396389,-2.02068095272203,-2.03070971001648,-2.32057760839461,-1.99059914376413,-1.92430646739109,-1.73882180845667,-0.358817269267,1.80521757266224,-1.85605870614227,-2.10865471458841,0.866354415939591,-2.23440955374358,-0.358030714531431,-1.73890118009233,2.03546195740511,2.94019667597414,2.90825379579049,0.759391898323906,-0.0783081260452308,-0.64648143349734
"Smad4",-1.16968832662772,-1.50899989971011,-1.49398294437173,2.12678173327523,0.760806011094287,-1.4389225647561,1.26121641800137,-1.61047936645966,1.57713033664567,-0.304138004183873,-1.76476916786872,-0.561111871446046,-1.28201904873093,-1.71105943654956,1.8135408226733,-1.35226892432256,2.11390693729626,-1.506466716818,2.083443670334,1.8296496305001,2.12170358225578,-1.51670985739012,-1.55508415800363,-1.27166243441319,-1.12511111512874,-1.35147179776293,-0.570206804818388,0.334249710624246,2.02736976025397,-1.40347604654471,-1.36492120858454,1.57611656137329,-0.89489652030349,-0.422995061381456,-1.76548758279471,2.00330670957931,1.88801662541829,1.90527012739618,2.28371164336484,1.78973888894516,2.06246558156873
"BARX2",-3.55965974789879,-2.6773385231846,-3.64212475724081,-3.0842220068118,-4.50552264819366,-2.30073737442494,-3.14758028798519,-2.90668738217786,-3.7787014807494,-2.03029712587995,2.94617776702965,-1.40514287351745,-2.32947821686421,2.57654297333558,-3.98614414095786,-2.21982515405053,-4.24481915065234,-3.04970226520397,-2.77578901942922,-3.73680894301557,-4.26028066907451,-3.03684071728799,-2.98489294793029,-3.29291566349853,-2.3870334382058,-2.31996122975663,-1.78317063984363,-6.02479079080435,-4.41591015033033,-3.66559928038799,-2.75444079195477,-3.76192728566622,-2.26846528147148,-0.488139304212951,2.77942803924762,-4.09784080069594,-3.90576038337932,-4.12202218917876,-4.6593414093034,-3.98192830030538,-3.4717875445547
"FOXE1",-1.12203572238433,-1.05987021004217,0.0158688441785506,-3.51704886109247,-0.942757529820367,-1.29236698379078,-0.331437957159208,-0.833785358220609,0.775733473642313,-2.51149780411103,0.514260835188424,-2.05622551759768,-1.3333784402623,-0.316872058019898,2.75119074905579,-1.38077303105254,1.8812318229393,-0.906939140299242,-4.34607706388401,2.82536600520963,1.9902328352318,-0.902902515755799,-0.886696876289155,-1.14282296611545,-1.51194853570635,-1.32386253530104,-1.9377362199379,0.300589372015719,1.80070564334764,-0.240908655324622,-1.22319207019381,0.987539037245289,-1.97926716842868,1.11607371325784,0.121864650046368,2.05925470141026,2.70147609471105,2.53348514363768,-1.51250075311643,-2.81106523382238,-3.21249732709418
"SMAD5",-0.000743703069813945,-0.364358025808389,0.152552917780686,-1.05973014166054,-1.24041398437948,-0.554533081702094,-0.499094727270181,-0.420743909166501,1.18597847147331,-0.825473638896426,-0.762818313414251,-0.476296671637817,-0.569459360733516,0.170192088046073,0.488082877325502,-0.593546328867322,1.11431543377007,-0.385435324977098,-0.778216565942029,0.16000033781478,0.991674191275742,-0.385036410414374,-0.383265604534128,-0.161925988940306,-0.460075468687841,-0.55699853654677,-0.433336534341423,0.59785960620187,1.04428004794758,0.0580241687803103,-0.397413971831099,1.15483586042818,-0.698397984667504,0.565812151407159,-0.28326651790533,0.967056570982415,0.311990315668704,0.395080602853765,-0.582991622973191,-1.18190116997881,-0.763135434299225
"ZBTB32",-1.41307622209692,-0.62472110704288,-0.19025918310676,-3.97625704957273,-1.66380259867236,-0.601819340365974,-1.60173980981458,-0.872563325722213,5.27030684750545,-2.08029576807345,-2.94116103083895,-1.02751528904741,-0.77277972363663,-1.21460150041634,4.41880633940646,-0.683867716322333,5.36955220505781,-0.814669701951247,-4.7067792056728,4.33710015145611,5.54942740146395,-0.833869883234756,-0.907318705426139,-1.21742131327846,-0.82167324898531,-0.692819297938376,-0.770196603558806,3.6495669279455,5.59558591840589,-0.0965229557960318,-0.768790441587391,5.25491870332674,-1.40179679404109,2.48168399314916,-2.01179455520869,5.1920700039791,4.50125479617873,4.20383699257396,-1.25444913661117,-3.31777805762338,-3.90184722210161
"ZSCAN29",0.559069298599579,0.557922679825496,1.12963670096446,-0.296818159593018,2.48413693631899,0.494537494417406,2.0483950268656,0.583760478656479,2.10261950193125,-1.22963150642982,-2.24731720147967,-1.02977672037713,0.366803918661359,-2.13275106875356,3.26673335285381,0.308913290283384,2.74452190627812,0.637517242875105,-0.951164108490853,3.28034540317504,2.82267721586443,0.626537330104059,0.583687851280681,0.499514638831744,0.0933840628425515,0.415529637172284,-0.748713682401101,2.42660141208968,2.74741769426895,1.10422255498049,0.384657338911481,2.1299758955731,-0.427217862848418,0.192734047551626,-2.19500190838626,2.75118068282358,3.23411214723332,3.26593609603575,1.82463757642783,0.751717508397723,0.204158973283293
"Foxf1",-3.38333330389958,-3.65128646611219,-2.63334690931883,-2.74480757561672,-0.287661243049734,-3.70700556627442,0.748517765143734,-3.30821321738424,1.64379172144551,-4.03831602041859,-1.05932763844647,-3.18100197161061,-3.73646032773524,-1.60514693358713,3.36285871019767,-3.68398404041236,2.41725996417732,-3.2764894877838,-3.89557331367389,3.18520207680339,2.4596316952183,-3.28711433525861,-3.32551970931487,-3.436637975342,-3.57414382368373,-3.71649950128332,-3.18188033278915,-1.1209980360517,2.24576418986928,-2.84013766455414,-3.68398970220442,1.70529741058747,-3.96269381618714,0.571415826342152,-1.32737271855024,2.50029537510151,3.11866334250717,3.16700083301451,-0.416992250181244,-1.92683353254656,-2.36376363953859
"Foxl2",-4.92106771293319,-4.73525791604607,-4.61499255467684,-3.04031255805601,-0.835156577521952,-4.3123840611043,1.02108849327616,-4.71547186350355,1.81894579463698,-4.98000947382887,-0.584060945156899,-3.95638810237693,-4.45112092979067,-0.836485086833498,4.305008594899,-4.35051555289244,3.15736844329545,-4.64113326196026,-4.61976344778698,4.32728480180354,3.39369035078394,-4.66032555130316,-4.7322496154728,-4.86741203796832,-4.45562221771269,-4.38910939608561,-3.98222587426209,-1.7004976303291,3.03092615287414,-4.66130399223171,-4.86819453630174,2.02167675742577,-4.88694759622271,1.38933949435065,-0.659897930510401,3.34714369739011,4.20399647051469,4.0735902184691,-0.440130184258471,-2.25524005265226,-2.59340414151876
"FOXA3",-2.72297749705539,-2.04702173713449,-2.02504730965322,-1.56121409917741,1.17445811611925,-1.87727367170176,1.26410366634423,-2.07574430823526,1.19991192872975,-2.39147406507384,-2.64940972655884,-1.67800116765168,-1.94022727849595,-2.29753983612235,3.35437165308185,-1.88561331817049,2.02859685562036,-2.10217306581095,-2.77277519030042,3.48481778970531,2.34840549544072,-2.10873686275022,-2.13218431455268,-2.48045584665458,-1.95781564278585,-1.91178406453572,-1.66131550178342,-0.354290683961928,2.1014987842988,-2.01206065902129,-2.1227339011021,1.18819448808488,-2.21150105615895,-1.11116604700108,-2.49878480115896,2.10368031227062,3.30383480132534,3.26049585413073,0.368939595657393,-0.612737796798254,-1.44785528854799
"FOXA2",-4.45980252277666,-3.99055342526733,-3.87505999997958,-2.4258130802486,-0.331524169554551,-3.81454885179543,0.730463318929631,-4.09128478684978,1.19328528999012,-4.01505591438305,-2.18143519322053,-3.08672971301647,-3.84185960001632,-1.71311576326012,3.50937630477074,-3.79616634151589,2.40877506524236,-4.13636673499455,-3.95871899900083,3.67635416851222,2.6935203981034,-4.13677747659595,-4.13518997458196,-4.31945622832789,-3.77320829440685,-3.82833007830146,-3.15047175287469,-2.03564063245385,2.36018399677407,-3.90695228701372,-4.04648210991364,1.30110688965053,-4.03847185891483,-0.292575396251144,-1.96411149080239,2.55318601070575,3.53258483118918,3.35380068301088,-0.313487473979462,-1.70051088103484,-2.25372741436277
"FOXK2",-2.77382796506853,-2.35851793425056,-1.70658373151922,-1.32730860066573,1.02516951500655,-2.36805015907339,0.869808694034678,-2.40598998978736,1.16039327180561,-2.92601317714408,-2.38196929777858,-2.2761139374655,-2.4969604381164,-2.03424819776198,2.99610883638467,-2.40094761835472,2.01924755820526,-2.41250172966907,-2.39689094555519,2.93324233151209,2.23143550005264,-2.42022760161018,-2.44796423454102,-2.68544706981715,-2.47926531564211,-2.43597931921394,-2.26812444843155,-0.60190795340263,2.00076165431848,-1.85852993611576,-2.44197806772348,1.15543027361252,-2.74286072143098,-0.601635118431004,-2.25143619870598,2.01668226491175,2.84485148852291,2.87315453691389,0.2038499420189,-0.524554393812393,-1.21881738675131
"FOXP1",-3.55340216773345,-2.99351469736682,-2.42321008740402,-1.26524511062726,1.16082417056057,-3.00188132020255,1.60160165547877,-3.13643556233564,0.949881322410603,-3.37808729882851,-2.13865670409793,-2.70989366712785,-3.08631416906882,-2.21301495438792,3.74531540222064,-2.98705530306177,2.33144612749222,-3.10444736270239,-2.79199652779305,3.75816380676574,2.50854332035398,-3.11928305970488,-3.17464765038098,-3.42736736364894,-3.05716492830612,-3.04559226937754,-2.71686503600383,-1.14574393268097,2.18326339571848,-2.55593561965107,-3.04945845954957,1.03296216295253,-3.25495716975581,-0.628447839103653,-2.20216135695508,2.44346422171887,3.61529398858486,3.58271363333377,0.598551709814339,-0.409493621462348,-1.09330248954618
"MXI1",-4.79302514720759,-5.00206008878639,-4.89093085451951,3.04712707617489,3.91054555792282,-4.80537100802694,5.94688917223666,-5.02091440695485,1.91313283153427,-4.59707699065526,-2.88099797271909,-4.43527758605387,-4.8046880697939,-2.37591973830812,3.46145288280236,-4.87856252980947,2.45529584350483,-4.96743414737452,2.1091959755619,3.79943880640687,2.68839945919188,-4.97522985029271,-5.00176418506751,-4.88453807011854,-4.82822753157969,-4.80991659648671,-4.50253701946368,-2.59369686162002,2.4327191364936,-4.99584875924924,-5.09326630577954,1.90963151407113,-4.97231539822695,-0.103864292189886,-2.72837002352836,2.59410561810415,3.64219463389337,3.64748315416223,4.6075533916948,3.68448973733641,4.18446772690134
